기준_년분기_코드,상권_코드,상권_코드_명,자치구,상권유형,서비스_업종_코드,서비스_업종_코드_명,전체_점포_수,p_순감소,예측_개업건수,예측_폐업건수,예측_개업률,예측_폐업률
20261,3110163,성자초등학교,광진구,골목상권,CS100009,호프-간이주점,6,0.1320042667055189,0.16542688751526746,0.24187337193651104,2.7571147919211243,4.031222865608517
20261,3110163,성자초등학교,광진구,골목상권,CS100010,커피-음료,12,0.271621498035629,0.481556175875315,0.6107840346640447,4.012968132294292,5.089866955533706
20261,3110165,국립정신건강센터,광진구,골목상권,CS100001,한식음식점,21,0.2774401317766272,0.823712830701167,0.8803548491774094,3.922442050957938,4.192165948463853
20261,3110165,국립정신건강센터,광진구,골목상권,CS100010,커피-음료,9,0.2011644901576872,0.40882891695191886,0.46306526250051,4.542543521687987,5.145169583339
20261,3110166,구의1동주민센터,광진구,골목상권,CS100001,한식음식점,54,0.4168208820573941,2.2548550675196304,2.339785545295695,4.1756575324437595,4.332936194992027
20261,3110166,구의1동주민센터,광진구,골목상권,CS100003,일식음식점,6,0.15211091575238953,0.2298696349319494,0.29448380792804146,3.8311605821991566,4.908063465467357
20261,3110166,구의1동주민센터,광진구,골목상권,CS100005,제과점,8,0.22665174571072652,0.27795747959308653,0.3724926905574271,3.4744684949135816,4.656158631967839
20261,3110166,구의1동주민센터,광진구,골목상권,CS100007,치킨전문점,5,0.2471477456292921,0.16630304102975718,0.2588280079884593,3.3260608205951434,5.176560159769186
20261,3110166,구의1동주민센터,광진구,골목상권,CS100008,분식전문점,16,0.29009051111378076,0.6153105201287732,0.8530334078053717,3.8456907508048324,5.331458798783573
20261,3110166,구의1동주민센터,광진구,골목상권,CS100009,호프-간이주점,10,0.16167710552165485,0.3054112910013588,0.41127702109522807,3.054112910013588,4.112770210952281
20261,3110166,구의1동주민센터,광진구,골목상권,CS100010,커피-음료,20,0.30332974032560167,0.906071701973577,1.0414321292636106,4.530358509867885,5.207160646318052
20261,3110167,용마초등학교,광진구,골목상권,CS100001,한식음식점,27,0.31230474687677345,1.155693215826558,1.1339753519262985,4.280345243802067,4.199908710838143
20261,3110167,용마초등학교,광진구,골목상권,CS100009,호프-간이주점,10,0.21111408891875094,0.29069910277193584,0.4166562341433748,2.9069910277193585,4.166562341433748
20261,3110167,용마초등학교,광진구,골목상권,CS100010,커피-음료,11,0.28391615643585016,0.5193354514468567,0.5607565939329021,4.721231376789606,5.097787217571837
20261,3110168,대원고등학교,광진구,골목상권,CS100010,커피-음료,6,0.20045561390664593,0.2564686701902536,0.3316805321168894,4.274477836504227,5.528008868614823
20261,3110169,성동초등학교,광진구,골목상권,CS100001,한식음식점,12,0.20964753815927045,0.46324152759711235,0.48612529498127605,3.8603460633092697,4.051044124843967
20261,3110169,성동초등학교,광진구,골목상권,CS100010,커피-음료,5,0.09113130003788997,0.21398796278076998,0.24647601181871978,4.279759255615399,4.929520236374396
20261,3110170,동대부여고,광진구,골목상권,CS100001,한식음식점,20,0.33888523974856544,0.9096372778222992,0.8987248270067548,4.548186389111495,4.493624135033774
20261,3110170,동대부여고,광진구,골목상권,CS100006,패스트푸드점,5,0.16404562231235337,0.19813234592693876,0.3230146647146159,3.962646918538775,6.460293294292317
20261,3110170,동대부여고,광진구,골목상권,CS100007,치킨전문점,5,0.16505845902693383,0.16685974090837943,0.28697240670106194,3.337194818167589,5.739448134021239
20261,3110170,동대부여고,광진구,골목상권,CS100009,호프-간이주점,5,0.16940428311889585,0.1577531181473071,0.21672565239790448,3.155062362946142,4.33451304795809
20261,3110170,동대부여고,광진구,골목상권,CS100010,커피-음료,9,0.26069218009823014,0.4355068675467439,0.4921851973408146,4.838965194963821,5.46872441489794
20261,3110172,광진초등학교,광진구,골목상권,CS100001,한식음식점,16,0.260412991229783,0.661618925715212,0.6835724441706031,4.135118285720075,4.27232777606627
20261,3110172,광진초등학교,광진구,골목상권,CS100010,커피-음료,8,0.2451056649350588,0.33879418328151994,0.4171242382694353,4.234927291018999,5.214052978367941
20261,3110173,구남초등학교,광진구,골목상권,CS100001,한식음식점,5,0.10433144021160048,0.20442800054096277,0.2033907253174571,4.088560010819255,4.0678145063491415
20261,3110173,구남초등학교,광진구,골목상권,CS100010,커피-음료,8,0.30373848868208186,0.3168263547742019,0.43200811962260577,3.960329434677524,5.400101495282572
20261,3110174,아차산역 1번,광진구,골목상권,CS100001,한식음식점,36,0.3787044960562609,1.3725530238552623,1.5215698042385712,3.8126472884868394,4.226582789551587
20261,3110174,아차산역 1번,광진구,골목상권,CS100005,제과점,6,0.1887367656001674,0.1844244486400488,0.2738086139137073,3.07374081066748,4.563476898561788
20261,3110174,아차산역 1번,광진구,골목상권,CS100008,분식전문점,5,0.18339789812211757,0.1851543915854949,0.2467696913604725,3.7030878317098983,4.93539382720945
20261,3110174,아차산역 1번,광진구,골목상권,CS100009,호프-간이주점,7,0.15011894205623688,0.1949659223555397,0.2818661389648393,2.7852274622219957,4.026659128069133
20261,3110174,아차산역 1번,광진구,골목상권,CS100010,커피-음료,7,0.13307538932021784,0.3034689736986753,0.3401600810008604,4.335271052838219,4.85942972858372
20261,3110175,푸른동산공원,광진구,골목상권,CS100001,한식음식점,13,0.2228045736651981,0.563997717288823,0.548956918093481,4.338443979144792,4.222745523796008
20261,3110175,푸른동산공원,광진구,골목상권,CS100010,커피-음료,12,0.2792894674342212,0.4924728342477914,0.6417760825889312,4.103940285398262,5.348134021574427
20261,3110176,해오름공원,광진구,골목상권,CS100001,한식음식점,21,0.267385917334505,0.8683815068113138,0.8746910410297258,4.135150032434828,4.165195433474885
20261,3110176,해오름공원,광진구,골목상권,CS100008,분식전문점,7,0.19187982797321432,0.25405351293121087,0.3595946884389584,3.629335899017298,5.137066977699406
20261,3110176,해오름공원,광진구,골목상권,CS100010,커피-음료,9,0.19298877707324882,0.4021667323151486,0.4554801462332664,4.468519247946095,5.06089051370296
20261,3110177,동의초등학교,광진구,골목상권,CS100001,한식음식점,8,0.1577352435727909,0.2897307381914836,0.32697748398576815,3.621634227393545,4.087218549822102
20261,3110177,동의초등학교,광진구,골목상권,CS100010,커피-음료,5,0.14652369568092907,0.1858428600942381,0.2539358757626729,3.7168572018847614,5.078717515253458
20261,3110178,장로회신학대학교,광진구,골목상권,CS100001,한식음식점,8,0.16381084180950284,0.3215721645413654,0.29669470162146006,4.019652056767067,3.7086837702682507
20261,3110178,장로회신학대학교,광진구,골목상권,CS100010,커피-음료,8,0.1921520140469702,0.3153461406813232,0.3801421129299363,3.94182675851654,4.7517764116242045
20261,3110179,광나루역 1번,광진구,골목상권,CS100001,한식음식점,13,0.15259239763429397,0.5075658988770175,0.49870514633210833,3.9043530682847503,3.8361934333239103
20261,3110179,광나루역 1번,광진구,골목상권,CS100008,분식전문점,6,0.13796901781514637,0.20519925730602415,0.29121284355006316,3.4199876217670693,4.853547392501053
20261,3110179,광나루역 1번,광진구,골목상권,CS100009,호프-간이주점,6,0.13098486177615373,0.15448715372762206,0.23137167864944938,2.5747858954603675,3.8561946441574895
20261,3110179,광나루역 1번,광진구,골목상권,CS100010,커피-음료,10,0.1354057369916687,0.38873591731401347,0.48246112808831954,3.8873591731401347,4.824611280883195
20261,3110180,광진정보도서관,광진구,골목상권,CS100001,한식음식점,24,0.30503808743032607,0.846285142310603,0.9702348045053564,3.526188092960846,4.042645018772318
20261,3110180,광진정보도서관,광진구,골목상권,CS100004,양식음식점,6,0.17542751998159195,0.2017093596091655,0.2824620488775312,3.3618226601527588,4.70770081462552
20261,3110180,광진정보도서관,광진구,골목상권,CS100010,커피-음료,15,0.2784702218721327,0.5394143354073774,0.7528077718300372,3.596095569382516,5.018718478866915
20261,3110181,신설동역 9번,동대문구,골목상권,CS100001,한식음식점,11,0.18948682788615256,0.41497061360926496,0.43981898540987463,3.7724601237205904,3.9983544128170423
20261,3110181,신설동역 9번,동대문구,골목상권,CS100010,커피-음료,6,0.25066032816723416,0.25074168520856077,0.2981901652240124,4.179028086809346,4.969836087066874
20261,3110183,한국의류시험연구원,동대문구,골목상권,CS100001,한식음식점,21,0.3114887457246174,0.7464117459005627,0.7725642880518131,3.554341647145537,3.678877562151491
20261,3110183,한국의류시험연구원,동대문구,골목상권,CS100010,커피-음료,9,0.23951547627802072,0.3384716056800602,0.401069376364727,3.7607956186673355,4.456326404052522
20261,3110184,용두사거리,동대문구,골목상권,CS100001,한식음식점,5,0.11491105072746696,0.17596757771382382,0.17756311986023784,3.5193515542764766,3.5512623972047566
20261,3110185,용두초등학교,동대문구,골목상권,CS100001,한식음식점,7,0.13271053049188725,0.2545887348567568,0.2687951909099536,3.636981926525097,3.8399312987136227
20261,3110187,제기동역 6번,동대문구,골목상권,CS100001,한식음식점,45,0.3339314961719331,1.6532670923181354,1.7991483876857302,3.6739268718180784,3.9981075281905114
20261,3110187,제기동역 6번,동대문구,골목상권,CS100008,분식전문점,5,0.15158868003396964,0.18269875185604664,0.23012866209530936,3.653975037120933,4.602573241906187
20261,3110187,제기동역 6번,동대문구,골목상권,CS100010,커피-음료,9,0.22171331081491732,0.4002660196889029,0.4184208933188353,4.447400218765588,4.649121036875948
20261,3110188,용두동신동아아파트,동대문구,골목상권,CS100001,한식음식점,22,0.31812085349033875,0.7645705036219472,0.815120972629612,3.475320471008851,3.7050953301346
20261,3110188,용두동신동아아파트,동대문구,골목상권,CS100009,호프-간이주점,6,0.1267122111221623,0.15113684173654768,0.2172995590201037,2.5189473622757945,3.621659317001728
20261,3110188,용두동신동아아파트,동대문구,골목상권,CS100010,커피-음료,9,0.21846460153356875,0.3576416726391374,0.4070030159350296,3.973796362657082,4.522255732611439
20261,3110190,고대앞사거리,동대문구,골목상권,CS100001,한식음식점,16,0.25874704784896657,0.6247945259836304,0.5634998817825574,3.90496578739769,3.521874261140984
20261,3110190,고대앞사거리,동대문구,골목상권,CS100010,커피-음료,8,0.21170158641584458,0.3276129166692106,0.34504111234847096,4.095161458365133,4.313013904355887
20261,3110191,고려대역 6번,동대문구,골목상권,CS100001,한식음식점,29,0.282441593451313,1.1527836979504953,1.0174829187385663,3.9751161998292943,3.5085617887536773
20261,3110191,고려대역 6번,동대문구,골목상권,CS100002,중식음식점,9,0.21778561783779649,0.3215135330288266,0.39716358196009455,3.572372589209185,4.412928688445495
20261,3110191,고려대역 6번,동대문구,골목상권,CS100008,분식전문점,5,0.17047888714970308,0.18980226010928147,0.2078772652554773,3.7960452021856295,4.157545305109546
20261,3110191,고려대역 6번,동대문구,골목상권,CS100010,커피-음료,18,0.31665016957695485,0.7300361962228238,0.7836445620446334,4.055756645682354,4.353580900247963
20261,3110192,동의보감타워,동대문구,골목상권,CS100001,한식음식점,15,0.21027681195752884,0.44847774364600185,0.5456644833954115,2.989851624306679,3.637763222636077
20261,3110192,동의보감타워,동대문구,골목상권,CS100009,호프-간이주점,6,0.13095622630506204,0.12586883741347055,0.21889204287009406,2.0978139568911756,3.648200714501568
20261,3110193,고려대역 4번,동대문구,골목상권,CS100001,한식음식점,13,0.21581467949461317,0.46450582409201574,0.4561081189810447,3.573121723784736,3.508523992161882
20261,3110193,고려대역 4번,동대문구,골목상권,CS100010,커피-음료,5,0.1256668207524159,0.19960732206274898,0.21235642815116265,3.9921464412549796,4.247128563023253
20261,3110194,홍파초등학교,동대문구,골목상권,CS100001,한식음식점,7,0.17377287746339667,0.23888921768835034,0.2622570840480938,3.4127031098335765,3.7465297721156254
20261,3110195,동대문구청,동대문구,골목상권,CS100001,한식음식점,36,0.4084268130104325,1.3031116472057263,1.3746949127850572,3.619754575571462,3.818596979958492
20261,3110195,동대문구청,동대문구,골목상권,CS100008,분식전문점,6,0.2841960339342095,0.22077865988856826,0.2732375336375567,3.6796443314761373,4.553958893959279
20261,3110195,동대문구청,동대문구,골목상권,CS100009,호프-간이주점,9,0.21820835141288092,0.23226761933828374,0.33282717169547044,2.5807513259809305,3.6980796855052267
20261,3110195,동대문구청,동대문구,골목상권,CS100010,커피-음료,9,0.24001436401105383,0.369229213848541,0.40289243562751254,4.102546820539345,4.476582618083472
20261,3110198,동대문중앙새마을금고본점,동대문구,골목상권,CS100009,호프-간이주점,10,0.22697926842829586,0.20272815080980305,0.39805867056919014,2.0272815080980306,3.980586705691901
20261,3110199,홍릉시장,동대문구,골목상권,CS100001,한식음식점,20,0.3101555541771812,0.6334261610911419,0.6982096624474803,3.16713080545571,3.4910483122374014
20261,3110199,홍릉시장,동대문구,골목상권,CS100009,호프-간이주점,13,0.2900442715850266,0.26789069848781066,0.4678398395700824,2.0606976806754664,3.598767996692941
20261,3110200,동대문경찰서,동대문구,골목상권,CS100001,한식음식점,6,0.10577184909438957,0.2191225134796783,0.1990326302968805,3.6520418913279715,3.3172105049480085
20261,3110201,전농119안전센터,동대문구,골목상권,CS100001,한식음식점,5,0.1082391247479105,0.15215447332228152,0.17326233084293716,3.0430894664456303,3.465246616858743
20261,3110202,전농1동주민센터(전농시장),동대문구,골목상권,CS100001,한식음식점,5,0.11157473505590974,0.16640246142791737,0.1849150345769577,3.3280492285583474,3.698300691539154
20261,3110203,떡전교사거리,동대문구,골목상권,CS100001,한식음식점,14,0.2599351625107471,0.49427927637146674,0.5510344336482828,3.530566259796191,3.935960240344877
20261,3110204,간데메공원,동대문구,골목상권,CS100001,한식음식점,26,0.31891499143759816,0.9544960488746135,0.9791598286961042,3.671138649517744,3.765999341138862
20261,3110204,간데메공원,동대문구,골목상권,CS100007,치킨전문점,5,0.17449624807764635,0.14141096726345193,0.23722851044077234,2.8282193452690385,4.744570208815447
20261,3110204,간데메공원,동대문구,골목상권,CS100008,분식전문점,7,0.1561848242259286,0.2395588378541941,0.32248459789158923,3.422269112202773,4.606922827022704
20261,3110204,간데메공원,동대문구,골목상권,CS100009,호프-간이주점,5,0.17605560892416605,0.13886177738624136,0.18014859512800618,2.7772355477248274,3.6029719025601237
20261,3110204,간데메공원,동대문구,골목상권,CS100010,커피-음료,10,0.21520769197142528,0.40422538015288656,0.4549152512754699,4.042253801528865,4.5491525127546995
20261,3110205,경희대삼거리,동대문구,골목상권,CS100001,한식음식점,32,0.3079485205588509,1.2637325298329058,1.1717071127369014,3.9491641557278307,3.661584727302817
20261,3110205,경희대삼거리,동대문구,골목상권,CS100002,중식음식점,10,0.2152153151833198,0.3507030199545973,0.4599953828155735,3.5070301995459725,4.599953828155735
20261,3110205,경희대삼거리,동대문구,골목상권,CS100003,일식음식점,5,0.10756441233362836,0.1883959657463799,0.21427612145701197,3.767919314927598,4.285522429140239
20261,3110205,경희대삼거리,동대문구,골목상권,CS100004,양식음식점,7,0.19736007014072046,0.26228008083383975,0.29512554819431314,3.7468582976262823,4.216079259918759
20261,3110205,경희대삼거리,동대문구,골목상권,CS100005,제과점,7,0.21973946766606903,0.21550826243524215,0.28139561222706144,3.078689463360602,4.0199373175294495
20261,3110205,경희대삼거리,동대문구,골목상권,CS100006,패스트푸드점,7,0.20013804254019896,0.2282775627267633,0.3617772764370699,3.2611080389537617,5.168246806243856
20261,3110205,경희대삼거리,동대문구,골목상권,CS100008,분식전문점,10,0.2945005719688772,0.35204606654089304,0.4503073535465088,3.52046066540893,4.503073535465088
20261,3110205,경희대삼거리,동대문구,골목상권,CS100009,호프-간이주점,14,0.23803524004159837,0.3757573526501941,0.5153651684829937,2.6839810903585293,3.681179774878527
20261,3110205,경희대삼거리,동대문구,골목상권,CS100010,커피-음료,23,0.31707293435052963,0.9184768119770975,1.0558439036920368,3.993377443378685,4.590625668226247
20261,3110206,텃골근린공원,동대문구,골목상권,CS100001,한식음식점,11,0.2698612540578591,0.41600893002354067,0.41228151787405865,3.7818993638503695,3.748013798855079
20261,3110206,텃골근린공원,동대문구,골목상권,CS100010,커피-음료,11,0.25763402621960474,0.41504918058370377,0.5295636407582464,3.7731743689427617,4.814214915984058
20261,3110207,시립대앞사거리,동대문구,골목상권,CS100001,한식음식점,17,0.2808937061949915,0.6412100355196014,0.6490648332519626,3.7718237383505966,3.818028430893898
20261,3110207,시립대앞사거리,동대문구,골목상권,CS100009,호프-간이주점,10,0.2038494293942757,0.25694746772707583,0.3930952947292047,2.569474677270758,3.930952947292047
20261,3110210,서울시립대,동대문구,골목상권,CS100001,한식음식점,11,0.19144995332276282,0.4651590176706286,0.39384176024515677,4.22871834246026,3.580379638592334
20261,3110210,서울시립대,동대문구,골목상권,CS100008,분식전문점,9,0.21380148166544963,0.321328951253626,0.42434583289848077,3.570321680595844,4.714953698872009
20261,3110210,서울시립대,동대문구,골목상권,CS100009,호프-간이주점,6,0.14286592390712957,0.16951169073592942,0.21923554553887556,2.8251948455988236,3.6539257589812593
20261,3110210,서울시립대,동대문구,골목상권,CS100010,커피-음료,12,0.2515688067597964,0.5174067181108476,0.5574460728188134,4.31172265092373,4.645383940156778
20261,3110211,전곡마을마당공원,동대문구,골목상권,CS100001,한식음식점,37,0.4077964244963162,1.44119660323475,1.426439094347547,3.8951259546885137,3.8552407955339105
20261,3110211,전곡마을마당공원,동대문구,골목상권,CS100008,분식전문점,6,0.2891415124112923,0.23827319547527254,0.27537854624322167,3.9712199245878756,4.589642437387028
20261,3110211,전곡마을마당공원,동대문구,골목상권,CS100009,호프-간이주점,8,0.22730239455078308,0.2253754774678164,0.29588333804329436,2.8171934683477047,3.6985417255411797
20261,3110211,전곡마을마당공원,동대문구,골목상권,CS100010,커피-음료,8,0.2590800788220908,0.36783563176317746,0.35954497446741884,4.597945397039719,4.494312180842735
20261,3110212,답십리초등학교,동대문구,골목상권,CS100001,한식음식점,23,0.3127943619874215,0.8206704216231835,0.8398501160567141,3.5681322679268845,3.651522243724844
20261,3110212,답십리초등학교,동대문구,골목상권,CS100006,패스트푸드점,6,0.1703310866437335,0.18621907208741528,0.31596723794609405,3.103651201456921,5.266120632434901
20261,3110212,답십리초등학교,동대문구,골목상권,CS100007,치킨전문점,8,0.22163085401713364,0.20048665023652248,0.38058165937130845,2.506083127956531,4.757270742141356
20261,3110212,답십리초등학교,동대문구,골목상권,CS100008,분식전문점,14,0.29474278602054393,0.4353509094946253,0.660645795652234,3.1096493535330376,4.7188985403731
20261,3110212,답십리초등학교,동대문구,골목상권,CS100010,커피-음료,16,0.2945322670841913,0.6052101830684444,0.7356184020434822,3.7825636441777775,4.597615012771763
20261,3110213,청량초등학교,동대문구,골목상권,CS100010,커피-음료,7,0.1631534576112603,0.234378967382415,0.2888531418631978,3.3482709626059286,4.12647345518854
20261,3110214,경희대후문,동대문구,골목상권,CS100001,한식음식점,16,0.2541511594502406,0.6868107417809873,0.5469624605692935,4.292567136131171,3.4185153785580846
20261,3110214,경희대후문,동대문구,골목상권,CS100002,중식음식점,5,0.23651711672072934,0.18724041229250465,0.2141755171849856,3.744808245850093,4.283510343699712
20261,3110214,경희대후문,동대문구,골목상권,CS100004,양식음식점,5,0.16841417133886952,0.19325478616798464,0.20092120263527458,3.8650957233596928,4.018424052705492
20261,3110214,경희대후문,동대문구,골목상권,CS100010,커피-음료,16,0.25091719444370103,0.6655769342722456,0.6995933068108332,4.159855839201535,4.372458167567707
20261,3110215,회기역 1번,동대문구,골목상권,CS100001,한식음식점,7,0.1332498048705303,0.2595495576809759,0.2534243920271657,3.707850824013941,3.6203484575309384
20261,3110216,전농중학교,동대문구,골목상권,CS100001,한식음식점,19,0.3130078022628699,0.5899249403993523,0.6630000510799262,3.1048681073650117,3.489473953052243
20261,3110216,전농중학교,동대문구,골목상권,CS100008,분식전문점,9,0.2291673964431819,0.2594587662172195,0.4015439558926549,2.8828751801913284,4.461599509918387
20261,3110216,전농중학교,동대문구,골목상권,CS100010,커피-음료,7,0.27967941137765073,0.23476608582864386,0.2932357611661226,3.3538012261234837,4.18908230237318
20261,3110217,자동차부품상가,동대문구,골목상권,CS100001,한식음식점,6,0.1370043703210404,0.19490739761365847,0.25472161178949915,3.2484566268943076,4.245360196491652
20261,3110218,답십리사거리,동대문구,골목상권,CS100001,한식음식점,29,0.29418620882873675,1.0050583754491909,1.0904214820596143,3.465718536031693,3.7600740760676357
20261,3110218,답십리사거리,동대문구,골목상권,CS100005,제과점,6,0.15386703564275828,0.1626855160710547,0.24671985468927085,2.7114252678509114,4.111997578154514
20261,3110218,답십리사거리,동대문구,골목상권,CS100009,호프-간이주점,6,0.19022564173297388,0.15443707943576926,0.21651230240923341,2.5739513239294878,3.6085383734872236
20261,3110218,답십리사거리,동대문구,골목상권,CS100010,커피-음료,6,0.17082715320289915,0.24038489101663285,0.2612901379203792,4.006414850277214,4.35483563200632
20261,3110219,삼육보건대학교,동대문구,골목상권,CS100001,한식음식점,31,0.35408665011012447,1.1963105049269316,1.1344133213604195,3.859066144925586,3.659397810840063
20261,3110219,삼육보건대학교,동대문구,골목상권,CS100006,패스트푸드점,6,0.2082421184806198,0.19804590336069472,0.3084893460421054,3.3007650560115787,5.141489100701756
20261,3110219,삼육보건대학교,동대문구,골목상권,CS100007,치킨전문점,6,0.20231591561133633,0.1605790214286836,0.27256133739487837,2.6763170238113934,4.542688956581306
20261,3110219,삼육보건대학교,동대문구,골목상권,CS100008,분식전문점,10,0.21736754637049047,0.3516833407656859,0.45262036061906236,3.5168334076568595,4.526203606190624
20261,3110219,삼육보건대학교,동대문구,골목상권,CS100009,호프-간이주점,9,0.2611763316322134,0.24951636838602034,0.3231122329709786,2.772404093178004,3.590135921899762
20261,3110219,삼육보건대학교,동대문구,골목상권,CS100010,커피-음료,20,0.35834475284670614,0.795494060711042,0.912280149537263,3.9774703035552097,4.561400747686315
20261,3110220,외대앞역 1번,동대문구,골목상권,CS100001,한식음식점,64,0.395180468860492,2.3942725793063167,2.3467049010023424,3.74105090516612,3.66672640781616
20261,3110220,외대앞역 1번,동대문구,골목상권,CS100002,중식음식점,10,0.21737315348329497,0.36575054801046597,0.4421467900609254,3.65750548010466,4.421467900609254
